order_id,user_id,order_value,order_date,payment_method,delivery_status
OC002477,C000897,976.94,2026-07-05,prepaid,delivered
OC002478,C000897,192.35,2026-08-01,prepaid,delivered
OC002479,C000898,917.8,2025-12-13,COD,delivered
OC002480,C000898,1559.67,2026-03-15,COD,delivered
OC002481,C000898,556.51,2026-04-08,prepaid,delivered
OC002482,C000898,989.42,2026-04-12,prepaid,delivered
OC002483,C000898,724.18,2026-06-20,prepaid,delivered
OC002484,C000898,975.33,2026-07-07,COD,delivered
OC002485,C000899,1210.24,2026-04-11,prepaid,delivered
OC002486,C000899,767.18,2026-05-11,prepaid,delivered
OC002487,C000899,634.18,2026-06-26,prepaid,delivered
OC002488,C000900,1148.02,2026-08-03,prepaid,delivered
OC002489,C000900,462.19,2026-08-14,prepaid,delivered
OC002490,C000901,833.55,2026-06-11,prepaid,delivered
OC002491,C000901,600.4,2026-07-30,prepaid,delivered
OC002492,C000902,1137.96,2026-01-13,prepaid,delivered
OC002493,C000902,367.89,2026-02-11,prepaid,delivered
OC002494,C000902,1153.1,2026-04-16,prepaid,delivered
OC002495,C000903,545.95,2026-03-18,prepaid,delivered
OC002496,C000903,929.64,2026-04-07,COD,delivered
OC002497,C000904,490.99,2026-05-12,prepaid,delivered
OC002498,C000904,490.86,2026-06-15,prepaid,delivered
OC002499,C000904,1425.62,2026-07-02,COD,delivered
OC002500,C000904,1118.7,2026-07-16,prepaid,delivered
OC002501,C000904,212.65,2026-07-24,prepaid,delivered
OC002502,C000905,497.92,2025-12-06,prepaid,delivered
OC002503,C000905,589.91,2025-12-09,prepaid,delivered
OC002504,C000905,695.86,2026-03-01,prepaid,delivered
OC002505,C000907,474.53,2026-02-12,prepaid,delivered
OC002506,C000907,245.79,2026-04-25,prepaid,delivered
OC002507,C000907,1078.41,2026-06-20,prepaid,delivered
OC002508,C000907,99.0,2026-07-03,COD,delivered
OC002509,C000909,1267.17,2026-03-05,COD,refused
OC002510,C000909,801.18,2026-05-06,COD,delivered
OC002511,C000909,441.4,2026-05-19,COD,delivered
OC002512,C000910,992.37,2026-07-14,prepaid,delivered
OC002513,C000910,453.18,2026-07-18,prepaid,delivered
OC002514,C000910,686.5,2026-08-06,prepaid,delivered
OC002515,C000911,178.21,2026-04-07,COD,delivered
OC002516,C000911,962.88,2026-04-17,prepaid,delivered
OC002517,C000911,1253.74,2026-05-03,prepaid,delivered
OC002518,C000911,941.17,2026-05-06,prepaid,delivered
OC002519,C000911,452.5,2026-05-22,prepaid,delivered
OC002520,C000912,516.3,2025-09-28,prepaid,delivered
OC002521,C000912,899.0,2025-12-30,prepaid,delivered
OC002522,C000912,409.1,2026-01-23,prepaid,delivered
OC002523,C000912,1116.49,2026-01-27,prepaid,delivered
OC002524,C000913,99.0,2025-11-09,prepaid,delivered
OC002525,C000914,1136.65,2025-12-11,prepaid,delivered
OC002526,C000914,1083.59,2026-01-23,COD,delivered
OC002527,C000914,99.0,2026-01-28,COD,delivered
OC002528,C000914,311.42,2026-03-04,COD,delivered
OC002529,C000915,560.63,2026-06-27,COD,delivered
OC002530,C000915,1437.65,2026-07-06,prepaid,delivered
OC002531,C000916,99.0,2026-08-06,prepaid,delivered
OC002532,C000917,1334.62,2026-01-10,prepaid,delivered
OC002533,C000917,1032.56,2026-02-08,prepaid,delivered
OC002534,C000918,923.22,2025-11-08,COD,delivered
OC002535,C000918,648.81,2025-11-12,COD,delivered
OC002536,C000919,782.43,2026-01-10,prepaid,delivered
OC002537,C000919,700.73,2026-01-27,prepaid,delivered
OC002538,C000919,754.34,2026-02-06,prepaid,delivered
OC002539,C000919,969.95,2026-02-10,prepaid,delivered
OC002540,C000919,1051.72,2026-03-21,COD,delivered
OC002541,C000920,832.74,2026-01-06,prepaid,delivered
OC002542,C000920,99.0,2026-01-19,COD,delivered
OC002543,C000921,977.54,2025-11-16,prepaid,delivered
OC002544,C000921,869.3,2025-11-23,prepaid,delivered
OC002545,C000921,581.48,2025-11-25,prepaid,delivered
OC002546,C000921,211.5,2025-12-06,prepaid,delivered
OC002547,C000922,297.37,2026-04-24,prepaid,delivered
OC002548,C000923,389.42,2026-05-21,COD,delivered
OC002549,C000923,1428.68,2026-05-25,prepaid,delivered
OC002550,C000924,171.5,2025-12-26,prepaid,delivered
OC002551,C000924,112.1,2026-02-08,prepaid,delivered
OC002552,C000926,278.17,2026-02-06,COD,refused
OC002553,C000927,480.08,2026-02-24,prepaid,delivered
OC002554,C000927,730.61,2026-03-23,prepaid,delivered
OC002555,C000927,1275.51,2026-05-16,COD,delivered
OC002556,C000927,1393.85,2026-06-30,prepaid,delivered
OC002557,C000928,99.0,2026-07-07,prepaid,delivered
OC002558,C000928,1733.12,2026-07-22,prepaid,delivered
OC002559,C000929,1060.99,2026-05-09,prepaid,delivered
OC002560,C000931,293.01,2026-06-29,prepaid,delivered
OC002561,C000931,456.62,2026-07-09,COD,delivered
OC002562,C000932,99.0,2026-07-25,COD,delivered
OC002563,C000932,953.18,2026-08-14,prepaid,delivered
OC002564,C000933,99.0,2026-04-19,prepaid,delivered
OC002565,C000933,99.0,2026-05-15,COD,delivered
OC002566,C000935,701.11,2026-04-22,prepaid,delivered
OC002567,C000935,1173.35,2026-08-11,prepaid,delivered
OC002568,C000936,983.45,2025-11-03,COD,delivered
OC002569,C000936,675.31,2025-11-09,prepaid,delivered
OC002570,C000936,99.0,2026-01-04,COD,delivered
OC002571,C000936,791.2,2026-01-20,prepaid,delivered
OC002572,C000936,1075.67,2026-02-07,COD,delivered
OC002573,C000936,293.18,2026-02-18,prepaid,delivered
OC002574,C000938,655.94,2026-03-06,prepaid,delivered
OC002575,C000938,266.98,2026-04-17,COD,delivered
OC002576,C000939,99.0,2026-05-10,prepaid,delivered
OC002577,C000939,186.42,2026-05-30,prepaid,delivered
OC002578,C000939,1051.8,2026-06-27,COD,refused
OC002579,C000939,543.89,2026-06-30,prepaid,delivered
OC002580,C000939,99.0,2026-07-09,prepaid,delivered
OC002581,C000939,757.13,2026-07-17,prepaid,delivered
OC002582,C000939,442.78,2026-08-18,prepaid,delivered
OC002583,C000940,927.27,2026-03-11,prepaid,delivered
OC002584,C000940,420.7,2026-05-24,prepaid,delivered
OC002585,C000940,853.78,2026-06-19,prepaid,delivered
OC002586,C000942,1169.47,2026-06-13,COD,delivered
OC002587,C000942,641.07,2026-06-22,prepaid,delivered
OC002588,C000943,1372.1,2026-05-19,prepaid,delivered
OC002589,C000943,594.65,2026-08-12,prepaid,delivered
OC002590,C000944,725.51,2026-04-02,prepaid,delivered
OC002591,C000944,505.47,2026-04-11,COD,delivered
OC002592,C000944,667.41,2026-04-14,prepaid,delivered
OC002593,C000945,1254.41,2026-06-05,prepaid,delivered
OC002594,C000945,613.09,2026-06-12,prepaid,delivered
OC002595,C000945,1030.79,2026-06-24,prepaid,delivered
OC002596,C000945,672.62,2026-07-03,prepaid,delivered
OC002597,C000945,1411.98,2026-07-06,prepaid,delivered
OC002598,C000945,214.24,2026-08-13,prepaid,delivered
OC002599,C000946,452.27,2026-02-16,COD,delivered
OC002600,C000947,898.34,2026-08-18,COD,delivered
OC002601,C000948,1120.66,2026-01-30,prepaid,delivered
OC002602,C000948,624.53,2026-02-04,prepaid,delivered
OC002603,C000949,407.87,2025-12-03,prepaid,delivered
OC002604,C000949,287.9,2025-12-11,prepaid,delivered
OC002605,C000949,623.8,2026-01-14,COD,delivered
OC002606,C000949,786.83,2026-03-25,prepaid,delivered
OC002607,C000950,348.34,2026-08-24,prepaid,delivered
OC002608,C000951,988.16,2026-02-13,prepaid,delivered
OC002609,C000951,930.11,2026-04-03,COD,delivered
OC002610,C000951,870.73,2026-06-20,prepaid,delivered
OC002611,C000951,621.83,2026-06-27,prepaid,delivered
OC002612,C000952,862.37,2025-10-25,COD,delivered
OC002613,C000952,740.5,2025-11-27,COD,delivered
OC002614,C000953,896.94,2025-12-15,prepaid,delivered
OC002615,C000953,404.79,2026-01-11,prepaid,delivered
OC002616,C000953,1029.79,2026-02-07,prepaid,delivered
OC002617,C000954,436.51,2026-06-02,prepaid,delivered
OC002618,C000954,1301.26,2026-06-07,prepaid,delivered
OC002619,C000954,647.0,2026-07-06,prepaid,delivered
OC002620,C000955,713.5,2026-06-09,COD,delivered
OC002621,C000955,1042.72,2026-08-08,prepaid,delivered
OC002622,C000956,99.0,2026-02-26,prepaid,delivered
OC002623,C000956,525.86,2026-03-31,COD,delivered
OC002624,C000957,1044.49,2026-04-29,prepaid,delivered
OC002625,C000957,680.59,2026-05-25,COD,delivered
OC002626,C000958,1022.23,2026-05-10,prepaid,delivered
OC002627,C000958,967.5,2026-05-21,COD,delivered
OC002628,C000958,1370.86,2026-05-29,COD,delivered
OC002629,C000959,1132.94,2025-10-26,COD,delivered
OC002630,C000959,599.56,2025-10-29,prepaid,delivered
OC002631,C000960,654.56,2026-06-29,prepaid,delivered
OC002632,C000960,1131.92,2026-08-06,COD,delivered
OC002633,C000960,1097.76,2026-08-12,prepaid,delivered
OC002634,C000961,679.7,2025-11-22,prepaid,delivered
OC002635,C000961,692.42,2025-12-08,COD,delivered
OC002636,C000961,732.4,2026-01-15,prepaid,delivered
OC002637,C000962,1220.86,2025-11-03,prepaid,delivered
OC002638,C000962,978.95,2026-01-31,COD,delivered
OC002639,C000962,928.63,2026-03-03,prepaid,delivered
OC002640,C000963,818.65,2026-03-26,COD,delivered
OC002641,C000963,1207.34,2026-03-29,COD,delivered
OC002642,C000964,1181.76,2025-09-27,prepaid,delivered
OC002643,C000964,682.43,2025-10-04,prepaid,delivered
OC002644,C000964,1015.94,2025-10-30,COD,delivered
OC002645,C000964,1034.68,2025-11-03,prepaid,delivered
OC002646,C000965,340.31,2026-04-22,COD,delivered
OC002647,C000965,334.6,2026-04-29,prepaid,delivered
OC002648,C000966,1349.2,2026-06-15,COD,delivered
OC002649,C000966,233.97,2026-06-20,COD,delivered
OC002650,C000966,388.84,2026-07-05,prepaid,delivered
OC002651,C000967,488.04,2026-05-23,prepaid,delivered
OC002652,C000967,898.93,2026-06-13,COD,delivered
OC002653,C000967,1028.98,2026-07-10,prepaid,delivered
OC002654,C000967,768.08,2026-07-26,COD,delivered
OC002655,C000968,99.0,2026-01-06,COD,delivered
OC002656,C000968,1077.73,2026-01-12,prepaid,delivered
OC002657,C000968,740.9,2026-01-23,COD,delivered
OC002658,C000969,157.07,2026-04-16,COD,delivered
OC002659,C000969,141.43,2026-04-25,prepaid,delivered
OC002660,C000969,1000.69,2026-05-24,COD,delivered
OC002661,C000969,681.38,2026-05-29,prepaid,delivered
OC002662,C000970,251.0,2025-11-16,prepaid,delivered
OC002663,C000970,320.41,2025-11-26,prepaid,delivered
OC002664,C000971,303.89,2026-06-13,prepaid,delivered
OC002665,C000971,602.15,2026-06-24,prepaid,delivered
OC002666,C000971,284.99,2026-07-04,prepaid,delivered
OC002667,C000972,1319.76,2026-05-05,COD,delivered
OC002668,C000972,802.45,2026-06-01,prepaid,delivered
OC002669,C000972,683.74,2026-06-29,prepaid,delivered
OC002670,C000972,656.71,2026-07-30,COD,delivered
OC002671,C000973,692.41,2026-01-29,COD,delivered
OC002672,C000973,1020.63,2026-02-02,prepaid,delivered
OC002673,C000973,716.79,2026-03-19,COD,delivered
OC002674,C000974,193.03,2026-02-25,prepaid,delivered
OC002675,C000974,853.71,2026-03-22,prepaid,delivered
OC002676,C000974,969.22,2026-04-03,COD,refused
OC002677,C000974,975.63,2026-04-12,prepaid,delivered
OC002678,C000975,626.07,2025-10-16,prepaid,delivered
OC002679,C000975,1030.48,2025-10-23,prepaid,delivered
OC002680,C000975,470.5,2025-11-07,prepaid,delivered
OC002681,C000975,1042.1,2025-11-12,COD,delivered
OC002682,C000975,167.15,2025-12-02,prepaid,delivered
OC002683,C000976,99.0,2025-11-16,prepaid,delivered
OC002684,C000976,1164.97,2025-12-02,COD,delivered
OC002685,C000976,1338.69,2026-01-05,prepaid,delivered
OC002686,C000976,701.28,2026-03-02,prepaid,delivered
OC002687,C000976,1210.34,2026-03-12,prepaid,delivered
OC002688,C000977,992.18,2026-03-15,COD,delivered
OC002689,C000977,682.56,2026-04-12,prepaid,delivered
OC002690,C000977,368.22,2026-05-27,prepaid,delivered
OC002691,C000977,862.17,2026-06-03,prepaid,delivered
OC002692,C000981,916.59,2025-12-24,prepaid,delivered
OC002693,C000981,813.68,2026-01-11,prepaid,delivered
OC002694,C000981,840.59,2026-01-27,prepaid,delivered
OC002695,C000982,1214.42,2026-07-04,prepaid,delivered
OC002696,C000983,932.63,2026-07-06,COD,refused
OC002697,C000983,784.89,2026-08-01,prepaid,delivered
OC002698,C000983,685.13,2026-08-27,prepaid,delivered
OC002699,C000984,423.71,2026-03-02,COD,delivered
OC002700,C000984,716.46,2026-03-07,prepaid,delivered
OC002701,C000985,490.18,2026-01-18,prepaid,delivered
OC002702,C000986,472.22,2026-01-07,COD,delivered
OC002703,C000986,365.5,2026-02-01,prepaid,delivered
OC002704,C000989,99.0,2025-11-26,prepaid,delivered
OC002705,C000989,986.92,2025-12-01,prepaid,delivered
OC002706,C000990,583.02,2025-10-02,prepaid,delivered
OC002707,C000991,986.64,2026-01-26,prepaid,delivered
OC002708,C000991,159.1,2026-03-07,prepaid,delivered
OC002709,C000991,452.79,2026-04-16,prepaid,delivered
OC002710,C000993,773.63,2026-06-05,prepaid,delivered
OC002711,C000993,917.56,2026-08-18,prepaid,delivered
OC002712,C000994,649.31,2026-01-07,prepaid,delivered
OC002713,C000995,528.5,2025-10-29,prepaid,delivered
OC002714,C000995,961.53,2025-11-22,COD,delivered
OC002715,C000995,99.0,2025-12-11,prepaid,delivered
OC002716,C000995,805.26,2026-02-11,prepaid,delivered
OC002717,C000997,463.06,2026-05-06,prepaid,delivered
OC002718,C000997,937.65,2026-05-25,COD,refused
OC002719,C000998,802.9,2026-01-16,prepaid,delivered
OC002720,C000998,874.16,2026-03-06,prepaid,delivered
OC002721,C000998,1381.93,2026-03-11,prepaid,delivered
OC002722,C000999,1024.44,2025-10-12,prepaid,delivered
OC002723,C000999,99.0,2025-12-26,COD,delivered
OC002724,C001000,179.12,2026-07-28,COD,delivered
OC002725,C001000,434.31,2026-08-02,prepaid,delivered
OC002726,C001000,848.1,2026-08-14,prepaid,delivered
OC002727,C001002,536.7,2026-08-02,prepaid,delivered
OC002728,C001003,793.65,2026-01-30,prepaid,delivered
OC002729,C001003,205.55,2026-04-09,COD,delivered
OC002730,C001004,1418.3,2026-02-06,prepaid,delivered
OC002731,C001004,1012.78,2026-02-28,prepaid,delivered
OC002732,C001004,542.04,2026-03-29,prepaid,delivered
OC002733,C001004,1145.61,2026-05-23,prepaid,delivered
OC002734,C001006,472.75,2026-02-20,prepaid,delivered
OC002735,C001008,99.0,2026-01-09,prepaid,delivered
OC002736,C001008,991.54,2026-01-17,prepaid,delivered
OC002737,C001009,334.25,2026-06-06,COD,delivered
OC002738,C001009,1169.37,2026-06-10,prepaid,delivered
OC002739,C001009,496.56,2026-06-13,prepaid,delivered
OC002740,C001009,751.59,2026-07-06,prepaid,delivered
OC002741,C001011,827.48,2025-10-13,prepaid,delivered
OC002742,C001011,1061.01,2025-11-02,COD,delivered
OC002743,C001012,468.34,2026-01-03,prepaid,delivered
OC002744,C001012,579.35,2026-04-01,COD,delivered
OC002745,C001012,580.72,2026-04-28,COD,delivered
OC002746,C001013,466.63,2026-04-15,prepaid,delivered
OC002747,C001013,850.88,2026-05-12,COD,delivered
OC002748,C001013,301.38,2026-07-19,prepaid,delivered
OC002749,C001014,719.52,2026-06-19,prepaid,delivered
OC002750,C001015,1211.02,2025-11-06,COD,delivered
OC002751,C001015,428.67,2025-11-12,COD,delivered
OC002752,C001015,577.32,2025-11-29,COD,delivered
OC002753,C001016,535.94,2025-11-30,prepaid,delivered
OC002754,C001016,457.49,2025-12-24,COD,delivered
OC002755,C001016,193.95,2026-01-19,COD,delivered
OC002756,C001016,951.11,2026-07-03,prepaid,delivered
OC002757,C001016,725.27,2026-07-27,COD,delivered
OC002758,C001016,99.0,2026-08-23,prepaid,delivered
OC002759,C001016,388.59,2026-08-26,COD,delivered
OC002760,C001017,901.58,2025-11-04,prepaid,delivered
OC002761,C001017,1707.94,2025-11-28,COD,delivered
OC002762,C001017,1009.44,2025-12-16,prepaid,delivered
OC002763,C001019,681.07,2026-05-30,COD,refused
OC002764,C001019,866.16,2026-07-05,prepaid,delivered
OC002765,C001019,99.0,2026-07-09,COD,delivered
OC002766,C001020,911.35,2026-07-17,prepaid,delivered
OC002767,C001020,1106.25,2026-08-09,prepaid,delivered
OC002768,C001021,784.65,2025-10-17,prepaid,delivered
OC002769,C001021,347.76,2025-10-26,prepaid,delivered
OC002770,C001022,99.0,2026-02-13,COD,delivered
OC002771,C001022,1235.83,2026-02-21,COD,delivered
OC002772,C001022,719.31,2026-03-12,prepaid,delivered
OC002773,C001023,1380.39,2025-12-27,prepaid,delivered
OC002774,C001023,327.07,2026-01-24,prepaid,delivered
OC002775,C001023,116.83,2026-02-13,prepaid,delivered
OC002776,C001023,491.9,2026-02-26,prepaid,delivered
OC002777,C001023,689.25,2026-03-13,prepaid,delivered
OC002778,C001024,1112.97,2025-10-14,prepaid,delivered
OC002779,C001024,1128.52,2025-10-18,prepaid,delivered
OC002780,C001028,948.96,2025-12-23,prepaid,delivered
OC002781,C001028,915.24,2026-02-19,prepaid,delivered
OC002782,C001028,355.62,2026-03-03,COD,refused
OC002783,C001029,586.65,2025-10-07,prepaid,delivered
OC002784,C001029,919.26,2025-10-12,COD,delivered
OC002785,C001029,921.24,2025-11-23,prepaid,delivered
OC002786,C001029,228.07,2025-12-14,prepaid,delivered
OC002787,C001031,628.11,2026-07-27,prepaid,delivered
OC002788,C001031,979.06,2026-08-05,prepaid,delivered
OC002789,C001032,457.54,2025-11-07,COD,delivered
OC002790,C001032,1009.02,2026-01-06,COD,delivered
OC002791,C001032,736.18,2026-02-26,prepaid,delivered
OC002792,C001032,99.0,2026-03-19,COD,refused
OC002793,C001033,302.36,2026-06-14,prepaid,delivered
OC002794,C001033,741.17,2026-07-05,prepaid,delivered
OC002795,C001035,597.08,2025-11-28,prepaid,delivered
OC002796,C001035,1102.12,2025-12-06,COD,delivered
OC002797,C001036,804.34,2025-12-17,prepaid,delivered
OC002798,C001036,383.11,2026-01-05,prepaid,delivered
OC002799,C001037,1090.16,2026-03-19,prepaid,delivered
OC002800,C001038,329.21,2026-03-10,COD,delivered
OC002801,C001038,597.41,2026-03-12,prepaid,delivered
OC002802,C001038,599.87,2026-03-19,prepaid,delivered
OC002803,C001038,1208.38,2026-04-13,COD,delivered
OC002804,C001038,710.26,2026-04-20,prepaid,delivered
OC002805,C001039,687.76,2026-03-05,prepaid,delivered
OC002806,C001039,211.15,2026-04-20,COD,delivered
OC002807,C001039,758.13,2026-08-06,prepaid,delivered
OC002808,C001040,593.06,2026-04-28,COD,delivered
OC002809,C001040,99.0,2026-06-23,prepaid,delivered
OC002810,C001040,540.27,2026-07-05,prepaid,delivered
OC002811,C001041,1090.3,2025-12-25,prepaid,delivered
OC002812,C001041,99.0,2026-01-21,COD,refused
OC002813,C001041,512.85,2026-02-07,prepaid,delivered
OC002814,C001041,253.7,2026-02-23,prepaid,delivered
OC002815,C001042,969.38,2025-10-26,COD,delivered
OC002816,C001042,1005.64,2025-11-06,prepaid,delivered
OC002817,C001042,1068.42,2025-11-17,prepaid,delivered
OC002818,C001042,1181.64,2026-01-08,prepaid,delivered
OC002819,C001042,844.46,2026-02-13,COD,delivered
OC002820,C001043,1061.1,2026-01-02,prepaid,delivered
OC002821,C001043,99.0,2026-02-22,COD,delivered
OC002822,C001043,764.36,2026-02-27,COD,delivered
OC002823,C001043,447.65,2026-03-20,COD,delivered
OC002824,C001045,726.34,2025-09-15,prepaid,delivered
OC002825,C001046,99.0,2026-06-23,prepaid,delivered
OC002826,C001046,865.67,2026-06-30,COD,refused
OC002827,C001047,309.97,2026-02-20,COD,delivered
OC002828,C001047,779.81,2026-04-23,prepaid,delivered
OC002829,C001048,125.34,2026-06-30,COD,delivered
OC002830,C001048,763.6,2026-07-31,prepaid,delivered
OC002831,C001048,556.01,2026-08-15,COD,delivered
OC002832,C001050,99.0,2026-02-26,prepaid,delivered
OC002833,C001051,289.71,2026-01-16,prepaid,delivered
OC002834,C001052,1203.73,2026-06-09,prepaid,delivered
OC002835,C001052,722.36,2026-06-15,COD,delivered
OC002836,C001053,382.71,2025-11-05,prepaid,delivered
OC002837,C001053,695.67,2025-11-11,prepaid,delivered
OC002838,C001053,1055.24,2025-12-22,prepaid,delivered
OC002839,C001054,839.89,2025-10-20,prepaid,delivered
OC002840,C001055,99.0,2026-07-13,prepaid,delivered
OC002841,C001055,494.0,2026-08-03,prepaid,delivered
OC002842,C001056,99.0,2026-06-23,COD,delivered
OC002843,C001056,470.67,2026-07-10,COD,delivered
OC002844,C001057,1392.47,2025-11-07,prepaid,delivered
OC002845,C001058,842.71,2026-07-10,prepaid,delivered
OC002846,C001058,704.28,2026-07-25,COD,delivered
OC002847,C001058,1322.2,2026-08-18,prepaid,delivered
OC002848,C001059,1114.74,2026-02-23,prepaid,delivered
OC002849,C001059,1159.47,2026-03-04,prepaid,delivered
OC002850,C001059,504.15,2026-04-02,COD,delivered
OC002851,C001059,349.76,2026-04-12,prepaid,delivered
OC002852,C001059,334.56,2026-05-04,prepaid,delivered
OC002853,C001059,970.24,2026-06-08,prepaid,delivered
OC002854,C001060,1319.03,2026-02-02,prepaid,delivered
OC002855,C001061,696.41,2026-06-25,COD,delivered
OC002856,C001061,652.61,2026-07-05,COD,delivered
OC002857,C001061,576.16,2026-07-25,prepaid,delivered
OC002858,C001061,1080.79,2026-08-25,prepaid,delivered
OC002859,C001062,99.0,2025-11-01,COD,refused
